2021-10-08 06:41:50.437262Z,2021-10-08 06:41:51.374657Z,56,0
2021-10-08 06:41:53.441178Z,2021-10-08 06:41:54.551495Z,56,0
2021-10-08 06:41:56.435698Z,2021-10-08 06:41:57.321337Z,56,0
2021-10-08 06:42:19.847653Z,2021-10-08 06:42:21.098303Z,56,0
2021-10-08 06:42:22.793461Z,2021-10-08 06:42:23.620900Z,56,0
2021-10-08 06:42:25.234678Z,2021-10-08 06:42:26.092544Z,56,0
2021-10-08 06:42:27.615532Z,2021-10-08 06:42:28.539738Z,56,0
2021-10-08 06:42:30.360118Z,2021-10-08 06:42:31.625354Z,56,0
2021-10-08 06:42:33.223528Z,2021-10-08 06:42:34.176075Z,56,0
2021-10-08 06:42:35.710612Z,2021-10-08 06:43:12.166413Z,56,0
2021-10-08 06:43:14.559036Z,2021-10-08 06:43:15.164419Z,56,0
2021-10-08 06:43:17.059642Z,2021-10-08 06:43:17.797644Z,56,0
2021-10-08 06:43:19.269491Z,2021-10-08 06:43:20.013082Z,56,0
2021-10-08 06:43:21.882198Z,2021-10-08 06:43:22.644211Z,56,0
2021-10-08 06:43:34.825650Z,2021-10-08 06:43:36.802676Z,56,0
2021-10-08 06:43:38.236219Z,2021-10-08 06:43:39.304390Z,56,0
2021-10-08 06:43:40.821705Z,2021-10-08 06:43:42.756318Z,56,0
2021-10-08 06:43:50.609129Z,2021-10-08 06:43:52.140772Z,56,0
2021-10-08 06:44:02.378169Z,2021-10-08 06:44:05.021461Z,56,0
2021-10-08 06:44:08.773910Z,2021-10-08 06:44:10.421965Z,56,0
2021-10-08 06:44:12.334803Z,2021-10-08 06:44:55.316815Z,56,0
2021-10-08 06:44:57.802966Z,2021-10-08 06:44:59.120898Z,56,0
2021-10-08 06:45:00.898655Z,2021-10-08 06:45:01.788461Z,56,0
2021-10-08 06:45:03.434376Z,2021-10-08 06:45:04.377446Z,56,0
2021-10-08 06:45:05.857745Z,2021-10-08 06:45:55.821118Z,56,0
2021-10-08 06:45:57.899102Z,2021-10-08 06:45:58.949532Z,56,0
2021-10-08 06:46:00.761361Z,2021-10-08 06:46:01.878538Z,56,0
2021-10-08 06:46:03.625850Z,2021-10-08 06:46:04.550882Z,56,0
2021-10-08 06:46:06.019634Z,2021-10-08 06:46:08.185056Z,56,0
2021-10-08 06:46:10.016777Z,2021-10-08 06:46:11.074339Z,56,0
2021-10-08 06:46:12.677261Z,2021-10-08 06:46:13.577266Z,56,0
2021-10-08 06:46:15.209616Z,2021-10-08 06:47:09.241419Z,56,0
2021-10-08 06:47:11.144837Z,2021-10-08 06:47:12.782068Z,56,0
